Strains	Genome_files/Sinorhizobium/Ensifer_adhaerens_AG1206	Genome_files/Sinorhizobium/Ensifer_adhaerens_Casida_A	Genome_files/Sinorhizobium/Ensifer_adhaerens_L18	Genome_files/Sinorhizobium/Ensifer_adhaerens_M78	Genome_files/Sinorhizobium/Ensifer_adhaerens_OV14	Genome_files/Sinorhizobium/Ensifer_adhaerens_SD006	Genome_files/Sinorhizobium/Ensifer_adhaerens_ST2	Genome_files/Sinorhizobium/Ensifer_adhaerens_WJB133_25_10	Genome_files/Sinorhizobium/Ensifer_alkalisoli_YIC4027	Genome_files/Sinorhizobium/Ensifer_aridi_JNVU_TP6	Genome_files/Sinorhizobium/Ensifer_aridi_LEM451	Genome_files/Sinorhizobium/Ensifer_aridi_LEM457	Genome_files/Sinorhizobium/Ensifer_aridi_LMR001	Genome_files/Sinorhizobium/Ensifer_aridi_LMR013	Genome_files/Sinorhizobium/Ensifer_aridi_TW10	Genome_files/Sinorhizobium/Ensifer_glycinis_CCBAU_23380	Genome_files/Sinorhizobium/Ensifer_morelense_Lc04	Genome_files/Sinorhizobium/Ensifer_psoraleae_CCBAU_65732	Genome_files/Sinorhizobium/Ensifer_sesbaniae_CCBAU_65729	Genome_files/Sinorhizobium/Ensifer_shofinae_CCBAU_251167	Genome_files/Sinorhizobium/Ensifer_sojae_CCBAU_05684	Genome_files/Sinorhizobium/Ensifer_sp_1H6	Genome_files/Sinorhizobium/Ensifer_sp_AP48	Genome_files/Sinorhizobium/Ensifer_sp_BR816	Genome_files/Sinorhizobium/Ensifer_sp_LC11	Genome_files/Sinorhizobium/Ensifer_sp_LC13	Genome_files/Sinorhizobium/Ensifer_sp_LC14	Genome_files/Sinorhizobium/Ensifer_sp_LC163	Genome_files/Sinorhizobium/Ensifer_sp_LC384	Genome_files/Sinorhizobium/Ensifer_sp_LC499	Genome_files/Sinorhizobium/Ensifer_sp_LC54	Genome_files/Sinorhizobium/Ensifer_sp_LCM_4579	Genome_files/Sinorhizobium/Ensifer_sp_M14	Genome_files/Sinorhizobium/Ensifer_sp_MMN_5	Genome_files/Sinorhizobium/Ensifer_sp_NM_2	Genome_files/Sinorhizobium/Ensifer_sp_OV372	Genome_files/Sinorhizobium/Ensifer_sp_Root1252	Genome_files/Sinorhizobium/Ensifer_sp_Root127	Genome_files/Sinorhizobium/Ensifer_sp_Root1298	Genome_files/Sinorhizobium/Ensifer_sp_Root1312	Genome_files/Sinorhizobium/Ensifer_sp_Root142	Genome_files/Sinorhizobium/Ensifer_sp_Root231	Genome_files/Sinorhizobium/Ensifer_sp_Root258	Genome_files/Sinorhizobium/Ensifer_sp_Root278	Genome_files/Sinorhizobium/Ensifer_sp_Root31	Genome_files/Sinorhizobium/Ensifer_sp_Root423	Genome_files/Sinorhizobium/Ensifer_sp_Root558	Genome_files/Sinorhizobium/Ensifer_sp_Root74	Genome_files/Sinorhizobium/Ensifer_sp_Root954	Genome_files/Sinorhizobium/Ensifer_sp_T2_8	Genome_files/Sinorhizobium/Ensifer_sp_USDA_6670	Genome_files/Sinorhizobium/Ensifer_sp_WSM1721	Genome_files/Sinorhizobium/Ensifer_sp_YR511	Genome_files/Sinorhizobium/Ensifer_sp_ZNC0028	Genome_files/Sinorhizobium/Sinorhizobium_americanum_CCGM7	Genome_files/Sinorhizobium/Sinorhizobium_americanum_CFNEI_156	Genome_files/Sinorhizobium/Sinorhizobium_americanum_CFNEI_73	Genome_files/Sinorhizobium/Sinorhizobium_americanum_FG01	Genome_files/Sinorhizobium/Sinorhizobium_americanum_NG07B	Genome_files/Sinorhizobium/Sinorhizobium_arboris_LMG_14919	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_05557	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_25509	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_45436	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_83622	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_83643	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_83666	Genome_files/Sinorhizobium/Sinorhizobium_fredii_CCBAU_83753	Genome_files/Sinorhizobium/Sinorhizobium_fredii_GR64	Genome_files/Sinorhizobium/Sinorhizobium_fredii_HH103	Genome_files/Sinorhizobium/Sinorhizobium_fredii_NGR234	Genome_files/Sinorhizobium/Sinorhizobium_fredii_NXT3	Genome_files/Sinorhizobium/Sinorhizobium_fredii_PCH1	Genome_files/Sinorhizobium/Sinorhizobium_fredii_USDA_205	Genome_files/Sinorhizobium/Sinorhizobium_fredii_USDA_257	Genome_files/Sinorhizobium/Sinorhizobium_medicae_DI28	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str10	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str11	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str12	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str13	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str14	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str15	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str16	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str17	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str18	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str1	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str3	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str6	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str7	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str8	Genome_files/Sinorhizobium/Sinorhizobium_medicae_Str9	Genome_files/Sinorhizobium/Sinorhizobium_medicae_WSM1115	Genome_files/Sinorhizobium/Sinorhizobium_medicae_WSM1369	Genome_files/Sinorhizobium/Sinorhizobium_medicae_WSM244	Genome_files/Sinorhizobium/Sinorhizobium_medicae_WSM419	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_1021	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_1A42	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_2011	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_4H41	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_5A14	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_A0641M	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_A0643DD	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AC50a	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AE608H	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK11	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK170	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK555	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK58	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK75	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_AK83	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_B399	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_B401	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_BL225C	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_BM806	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_BO21CC	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_C0431A	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_C0438LL	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_CCMM_B554_FSM_MA	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_CCNWSX0020	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_CIAM1775	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_CXM1_105	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_DSM_23914	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_GR4	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_GVPV12	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_H1	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_HM006	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_KH35c	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_KH46	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_L5_30	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_M162	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_M270	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_Mlalz_1	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_MVII_I	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_Rm41	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_RMO17	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_RRl128	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_RU11_011	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_SM11	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_T073	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_USDA1021	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_USDA1106	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_USDA1157	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_WSM1022	Genome_files/Sinorhizobium/Sinorhizobium_meliloti_WSM4191	Genome_files/Sinorhizobium/Sinorhizobium_saheli_LMG_7837	Genome_files/Sinorhizobium/Sinorhizobium_sp_A49	Genome_files/Sinorhizobium/Sinorhizobium_sp_BJ1	Genome_files/Sinorhizobium/Sinorhizobium_sp_CCBAU_05631	Genome_files/Sinorhizobium/Sinorhizobium_sp_FG01	Genome_files/Sinorhizobium/Sinorhizobium_sp_GL28	Genome_files/Sinorhizobium/Sinorhizobium_sp_GL2	Genome_files/Sinorhizobium/Sinorhizobium_sp_GW3	Genome_files/Sinorhizobium/Sinorhizobium_sp_LM21	Genome_files/Sinorhizobium/Sinorhizobium_sp_M4_45	Genome_files/Sinorhizobium/Sinorhizobium_sp_NFACC03	Genome_files/Sinorhizobium/Sinorhizobium_sp_NG07B	Genome_files/Sinorhizobium/Sinorhizobium_sp_PC2	Genome_files/Sinorhizobium/Sinorhizobium_sp_Sb3
Genome_files/Sinorhizobium/Ensifer_sp_LC384	84.1679	84.0974	84.11465	84.226	90.41555	93.7318	84.18885	84.03255	80.88415	81.40245	81.37755	81.4352	81.4281	81.4327	81.47435	81.84405	88.84555	81.6421	84.10265	81.3857	80.92925	90.3809	84.14295	81.88655	84.1513	84.1617	84.16955	98.6062	100	84.1829	99.9898	81.0299	88.95215	81.08595	90.3832	84.0218	90.3812	90.4253	84.05275	84.0214	90.42325	90.3724	90.36575	84.27465	90.3426	84.0946	84.13645	84.03135	84.001	81.20695	80.98775	81.2936	83.9765	84.24735	81.73955	81.5844	81.5974	81.7552	81.72655	80.8032	81.85275	81.811	81.9401	81.79465	81.82825	81.83935	81.7624	81.7871	81.82525	81.87605	81.7509	81.8062	81.80395	81.66075	80.43605	80.4191	80.39245	80.45195	80.4219	80.3811	80.39025	80.42385	80.3904	80.4348	80.4191	80.43745	80.3888	80.42615	80.3919	80.2299	80.3838	80.3977	80.42285	80.45035	81.1858	81.22595	81.17395	81.00685	81.17925	81.10105	81.13205	80.98975	81.18925	81.09835	81.18215	81.16085	81.18355	81.1172	81.1714	81.16885	81.21755	81.14685	81.13985	81.21245	81.09315	81.0676	81.1517	81.1471	81.14655	81.19255	81.1708	81.21815	81.25335	81.1486	81.16115	81.136	81.2171	81.14095	81.0982	81.15625	81.19585	81.1165	81.1905	81.1235	81.1286	81.16915	81.1614	81.1654	81.17415	81.22715	81.19075	81.12495	80.4584	82.14655	89.07775	81.54395	81.7035	81.75495	84.1585	84.1585	84.0351	83.96035	80.99235	84.1101	81.73115	81.34155	84.23425
Genome_files/Sinorhizobium/Ensifer_sp_LC499	87.37295	87.388	87.6357	87.82525	83.7822	84.1208	87.568	87.38285	80.99475	81.5185	81.52495	81.5501	81.53125	81.6015	81.6463	81.9338	83.935	81.49335	87.32915	81.4195	81.05665	83.76415	87.68075	81.8826	99.99835	99.9974	99.9932	84.15875	84.1829	100	84.1284	81.0795	83.89195	81.20345	83.8407	87.3723	83.76035	83.78745	87.39225	87.38535	83.84575	83.7467	83.78735	87.75255	83.74505	87.3286	87.41635	87.36215	87.39195	81.2503	81.1492	81.49165	87.33755	87.33255	81.7533	81.74875	81.8246	81.83325	81.8625	81.0108	81.96665	81.96175	81.9665	81.9684	81.88195	81.92645	81.9772	81.90645	82.04445	82.0768	81.8711	81.8367	81.92075	81.76835	80.2899	80.28765	80.2831	80.32355	80.23395	80.29045	80.2483	80.2849	80.24955	80.34285	80.28765	80.3103	80.3125	80.29695	80.33075	80.20265	80.3533	80.24885	80.24665	80.3173	81.28835	81.2509	81.26795	81.32955	81.2147	81.25935	81.2463	81.21905	81.19845	81.1209	81.299	81.2767	81.2075	81.16105	81.23055	81.23525	81.2279	81.23625	81.1987	81.1789	81.1449	81.17125	81.26615	81.22455	81.2094	81.2724	81.2417	81.2668	81.26405	81.2382	81.2899	81.22095	81.236	81.22105	81.19575	81.12455	81.28095	81.24345	81.2043	81.2244	81.14675	81.2591	81.2726	81.27415	81.2378	81.30325	81.2717	81.1988	80.31075	82.23475	83.87435	81.75715	81.89585	81.85055	87.7096	87.7096	87.35305	87.37565	81.2274	87.6958	81.8559	81.56435	87.60625
Genome_files/Sinorhizobium/Ensifer_sp_LC54	84.11315	84.05155	84.08305	84.2795	90.38865	93.7377	84.20535	83.95525	80.84345	81.4112	81.33045	81.4572	81.4104	81.42095	81.4534	81.77415	88.89895	81.6225	84.0874	81.3879	80.9233	90.41665	84.12465	81.86395	84.10815	84.1247	84.17345	98.5847	99.9898	84.1284	100	81.0015	88.9451	81.06605	90.37845	83.9788	90.43245	90.4221	84.0152	83.9682	90.4448	90.4118	90.39355	84.2523	90.3948	84.05135	84.1149	83.94355	83.97635	81.2219	80.9855	81.3012	83.9763	84.18565	81.71085	81.56255	81.58625	81.8042	81.7396	80.79435	81.86845	81.8431	81.8589	81.79605	81.8129	81.8104	81.74175	81.7692	81.81575	81.82395	81.78435	81.7889	81.78175	81.609	80.45795	80.41815	80.38745	80.47435	80.4266	80.4444	80.38205	80.41615	80.39375	80.4096	80.41815	80.4495	80.3933	80.44405	80.4113	80.2651	80.4577	80.4253	80.43905	80.466	81.207	81.21905	81.18945	81.03605	81.1746	81.0802	81.1299	80.97285	81.2129	81.13165	81.21235	81.20345	81.18005	81.17825	81.2019	81.19495	81.2085	81.16015	81.19445	81.1929	81.11415	81.1013	81.2028	81.15835	81.15935	81.24	81.17025	81.19625	81.27735	81.1949	81.18875	81.13755	81.16495	81.1715	81.12225	81.19425	81.2122	81.15805	81.23765	81.15165	81.19635	81.1897	81.17465	81.17745	81.18875	81.2761	81.17795	81.11525	80.46225	82.1767	89.066	81.53035	81.71905	81.8164	84.1945	84.1945	84.01085	83.9519	80.9882	84.1213	81.7428	81.36105	84.194
Genome_files/Sinorhizobium/Ensifer_sp_LCM_4579	81.20195	81.2006	81.3476	81.279	80.8295	81.03505	81.50615	81.18005	93.8341	83.21195	82.89685	82.97625	83.94625	83.96385	83.2586	83.3168	80.8061	82.2107	81.65415	83.1642	89.51465	80.8195	81.20045	83.13925	81.10495	81.08485	81.17315	81.1052	81.0299	81.0795	81.0015	100	80.84465	82.17935	80.8163	81.14335	80.83935	80.904	81.1164	81.0898	80.86325	80.782	80.8568	81.2457	80.8557	81.19515	81.1904	81.11065	81.0718	82.3347	82.00735	83.14215	81.1069	81.22695	83.04005	82.9875	82.99085	83.10285	83.15135	83.06635	83.2069	83.2878	83.26295	83.2541	83.1538	83.3398	83.1899	83.16645	83.2472	83.3628	83.15675	83.25875	83.30395	83.09065	81.14825	81.0514	81.1523	81.12515	81.08725	81.1135	81.1465	81.16755	81.1442	81.15685	81.0514	81.1434	81.05755	81.08145	81.0898	80.93725	81.1919	81.06215	81.0857	81.17725	82.31375	82.2689	82.30705	82.1579	82.3347	82.23735	82.4009	82.4698	82.3015	82.20025	82.38135	82.3359	82.2743	82.2958	82.343	82.3539	82.34405	82.2963	82.2421	82.20855	82.22395	82.2591	82.2362	82.12185	82.2729	82.28125	82.21755	82.2684	82.1342	82.21145	82.2603	82.28025	82.3588	82.23755	82.34615	82.29335	82.19465	82.2871	82.2411	82.34015	82.2323	82.29245	82.2847	82.30625	82.3123	82.26435	82.30285	82.24955	81.17385	83.66805	80.82075	83.1767	83.12825	83.1006	81.09675	81.09675	81.20335	81.06775	82.14565	81.0471	83.1526	83.2206	81.1318
Genome_files/Sinorhizobium/Ensifer_sp_M14	84.0291	84.0447	84.14125	84.07995	89.03795	89.01395	83.98315	83.91215	80.63025	81.1855	81.08795	81.11675	81.047	81.07935	81.1975	81.6417	91.93695	81.39735	83.75125	81.17395	80.7703	89.03175	83.93935	81.61235	83.8695	83.8556	83.9285	88.9894	88.95215	83.89195	88.9451	80.84465	100	80.90375	89.03435	84.01325	89.14245	89.08455	83.8906	83.8757	89.06975	89.113	89.09	84.0139	89.12365	83.98895	84.04625	83.91795	83.8323	80.9211	80.79075	81.08225	83.847	84.13345	81.461	81.32535	81.4196	81.52625	81.5092	80.63925	81.58035	81.5809	81.60355	81.5838	81.529	81.59385	81.4379	81.5234	81.5802	81.81695	81.5219	81.48835	81.56605	81.45885	80.0914	80.06495	80.07095	80.0815	80.0489	80.0996	80.0506	80.0482	80.0315	80.06745	80.06495	80.0876	80.05575	80.0862	80.0731	79.9764	80.09835	80.03105	80.084	80.0906	80.8977	80.92135	80.9111	80.82455	80.95295	80.903	80.87345	80.84805	80.93905	80.8736	80.90915	80.99425	80.94645	81.0062	80.8872	80.9494	80.94925	80.9128	80.92325	80.99065	80.92765	80.8323	81.07075	80.92395	80.8798	81.01285	80.9269	80.9572	80.893	80.94755	81.05025	80.9651	80.9922	80.8998	80.88755	80.8479	80.99575	80.8922	80.92095	80.9309	80.8244	80.8892	80.92055	80.97275	80.9006	80.92685	80.90935	80.9292	80.2371	81.6894	98.51195	81.4618	81.53615	81.5311	83.88485	83.88485	83.84535	83.9057	80.8703	83.9008	81.51485	81.03385	83.8852
Genome_files/Sinorhizobium/Ensifer_sp_MMN_5	81.1953	81.21495	81.2547	81.17425	80.9666	80.95445	81.3063	81.1914	82.1298	83.6315	83.53105	83.5527	83.62515	83.6159	83.57565	83.1005	80.8076	82.31365	81.38775	82.7476	82.18945	80.86305	81.0773	83.02555	81.2171	81.23565	81.22015	81.04745	81.08595	81.20345	81.06605	82.17935	80.90375	100	80.9142	81.08315	80.9088	80.9953	81.14795	81.16755	80.90315	80.9539	80.9599	81.15445	80.97805	81.1611	81.17455	81.12145	81.18535	94.0884	93.48515	83.67345	81.0575	81.1398	82.8162	82.7878	82.80385	82.84595	82.8315	89.8988	82.9444	83.08065	82.9331	82.9863	82.90925	82.89745	82.89725	82.80605	82.9998	82.90265	82.857	82.8753	82.9873	82.89045	87.02025	87.11295	86.9934	87.0956	87.1277	87.0152	87.1046	87.12145	87.0145	87.12925	87.11295	87.10985	87.11355	87.04515	87.0525	86.9561	87.13985	87.0159	87.1281	87.16095	94.153	94.0074	94.1593	98.99955	94.0834	94.0187	93.96845	97.3439	94.0693	93.9068	94.02635	94.0177	93.9387	93.7609	94.05205	94.2257	94.2659	94.11955	94.1813	94.05645	94.0174	94.00125	94.1307	94.037	94.0183	94.1708	94.1388	94.1307	93.9795	94.0014	94.12185	94.18595	94.1221	94.1286	94.01995	93.7385	94.00285	94.0858	94.0866	94.1251	94.0695	94.02715	94.077	94.09215	94.1165	94.1117	94.03055	94.17135	87.13105	84.02615	80.90075	82.81865	82.92245	82.8482	81.07555	81.07555	81.05555	81.1638	99.2772	81.092	82.83845	83.6186	81.0785
Genome_files/Sinorhizobium/Ensifer_sp_NM_2	83.67935	83.67755	83.8249	83.93255	98.64475	90.25905	83.8622	83.5807	80.65835	81.26445	81.14725	81.18095	81.18905	81.1621	81.29945	81.58555	88.6618	81.229	83.75125	81.1899	80.73375	98.81545	83.7912	81.5519	83.82765	83.84295	83.8252	90.4122	90.3832	83.8407	90.37845	80.8163	89.03435	80.9142	100	83.62845	98.901	99.1151	83.55455	83.56705	98.95945	98.8917	98.8992	83.87245	99.0642	83.6819	83.6981	83.56945	83.5399	81.08085	80.8172	81.24145	83.52295	83.7857	81.43435	81.3443	81.4151	81.4831	81.39915	80.7087	81.66605	81.63465	81.6504	81.61535	81.74485	81.61555	81.6102	81.52985	81.6788	81.6579	81.4489	81.65565	81.6543	81.3487	80.1776	80.11115	80.12115	80.13415	80.0599	80.14395	80.0968	80.05885	80.0699	80.15935	80.11115	80.1934	80.08105	80.1912	80.1723	79.9297	80.17695	80.094	80.1339	80.12425	81.0585	80.9904	81.0717	80.8347	81.01475	81.01915	80.9685	80.8214	81.0368	81.0193	81.0364	81.10105	81.0227	81.0685	80.95185	81.0326	81.0638	81.01915	80.98465	81.03795	80.99765	80.95265	81.02005	80.9847	81.02925	81.1084	80.9801	80.9799	80.9475	81.0091	81.16015	81.03315	81.11325	81.06145	81.0905	80.96205	81.01975	81.0419	81.0505	81.0218	80.94035	80.96235	80.9648	81.0796	81.1064	81.0837	81.0472	81.0399	80.2732	81.8318	89.10995	81.29375	81.4395	81.4788	83.7973	83.7973	83.6132	83.61085	80.88185	83.7386	81.39405	81.15355	83.80305
Genome_files/Sinorhizobium/Ensifer_sp_OV372	98.59225	99.5447	91.11375	87.634	83.7644	83.9252	90.52915	98.60855	80.83755	81.4078	81.4187	81.44155	81.42385	81.43005	81.44785	81.89095	84.00125	81.45195	87.2349	81.531	81.06815	83.7708	87.595	81.91675	87.369	87.35725	87.3716	84.02715	84.0218	87.3723	83.9788	81.14335	84.01325	81.08315	83.62845	100	83.71655	83.68735	98.6652	98.67015	83.7187	83.7141	83.68635	87.62305	83.71535	99.39975	99.44755	98.66235	98.6803	81.23575	81.05225	81.44045	98.4297	92.7538	81.69925	81.70005	81.70555	81.86345	81.86945	81.049	81.9728	81.84735	81.94605	81.90205	81.84295	81.8749	81.8529	81.7872	81.9098	81.9891	81.8796	81.79865	81.84835	81.605	80.1586	80.16665	80.22275	80.21515	80.12505	80.2609	80.2609	80.1827	80.11695	80.22765	80.16665	80.2297	80.2265	80.21615	80.2086	80.0493	80.20395	80.14505	80.2112	80.2185	81.2342	81.22085	81.2653	81.11655	81.15885	81.1311	81.2004	81.0246	81.17415	81.2366	81.28535	81.2096	81.1606	81.2864	81.24195	81.24475	81.2492	81.2842	81.23405	81.2533	81.2372	81.1344	81.2666	81.15875	81.1963	81.25385	81.27625	81.22465	81.18145	81.2693	81.28325	81.2094	81.2466	81.13735	81.2333	81.15415	81.23185	81.1946	81.20865	81.24595	81.22365	81.21515	81.1876	81.23745	81.2193	81.31585	81.2301	81.2069	80.17215	82.2393	83.94425	81.51085	81.8412	81.86925	87.57855	87.57855	98.5901	98.65635	81.1065	87.51305	81.87065	81.3909	87.52265
Genome_files/Sinorhizobium/Ensifer_sp_Root1252	83.745	83.7603	83.8588	83.95345	98.6055	90.2401	83.8678	83.64035	80.7201	81.29315	81.18165	81.21965	81.24315	81.23375	81.2854	81.6705	88.67915	81.254	83.70695	81.335	80.7321	98.74385	83.85155	81.60375	83.7565	83.7646	83.80175	90.36445	90.3812	83.76035	90.43245	80.83935	89.14245	80.9088	98.901	83.71655	100	99.3366	83.6483	83.6377	99.0067	99.9863	99.9892	83.8924	98.96395	83.7554	83.82205	83.6387	83.64055	81.0003	80.9102	81.1501	83.6268	83.80385	81.4618	81.406	81.47235	81.53885	81.4592	80.79505	81.59815	81.68195	81.6301	81.607	81.72065	81.5957	81.5999	81.6442	81.6081	81.73325	81.4869	81.685	81.6839	81.4117	80.1884	80.20515	80.17015	80.2188	80.169	80.15355	80.19945	80.22715	80.15985	80.22685	80.20515	80.24595	80.154	80.2193	80.2319	79.9662	80.21725	80.1504	80.1506	80.18395	81.051	80.99065	81.0396	80.91295	81.04115	81.03235	80.9283	80.9027	81.0863	81.01015	81.0879	81.11035	81.02665	81.04745	80.9959	81.0583	81.0199	81.023	80.96765	81.01625	80.9731	80.94965	81.0249	80.91395	80.9797	81.05935	80.992	80.93305	80.9262	80.9925	81.0071	80.9913	81.07105	81.0678	81.03015	80.9691	80.9921	81.0576	81.13045	81.01235	80.98545	80.999	81.0215	81.04545	81.056	81.09805	81.04735	80.9853	80.40795	81.88635	89.1413	81.42975	81.5535	81.5294	83.78105	83.78105	83.6216	83.63795	80.8533	83.85795	81.44635	81.1539	83.85455
Genome_files/Sinorhizobium/Ensifer_sp_Root127	83.724	83.7545	83.80315	83.97955	98.63595	90.2414	83.86355	83.6577	80.70185	81.21245	81.19045	81.1869	81.20665	81.1787	81.2435	81.6506	88.66165	81.31135	83.76615	81.30995	80.7504	98.65005	83.8284	81.6375	83.8106	83.8123	83.82295	90.39545	90.4253	83.78745	90.4221	80.904	89.08455	80.9953	99.1151	83.68735	99.3366	100	83.6074	83.65795	98.93015	99.32855	99.32505	83.8367	98.9615	83.7542	83.74195	83.60895	83.6277	81.0736	80.8367	81.14005	83.56425	83.80455	81.5958	81.4424	81.51625	81.5581	81.56455	80.73185	81.70065	81.6555	81.70815	81.6597	81.7258	81.635	81.6101	81.64335	81.69865	81.70025	81.52225	81.72675	81.6854	81.41895	80.17135	80.19225	80.16985	80.2318	80.1313	80.119	80.3262	80.1858	80.14405	80.3843	80.19225	80.19995	80.35255	80.17415	80.3561	79.9853	80.2414	80.1428	80.3441	80.35225	81.01045	81.03255	80.997	80.9091	80.9967	81.0475	80.95325	80.90725	81.02495	81.0334	81.05825	81.1123	81.04725	81.1123	80.9907	81.0854	81.08405	81.0174	81.0049	81.03835	80.95745	80.928	81.0306	80.9727	81.0445	81.03405	80.97325	80.96185	80.9419	81.0506	81.06355	81.03905	81.06415	81.0658	81.0621	81.0136	81.0292	81.03285	81.01825	81.0198	80.9386	81.00275	81.0247	81.096	81.07735	81.05025	81.03175	81.02785	80.3443	81.8473	89.1102	81.41605	81.57065	81.55825	83.80305	83.80305	83.6447	83.62335	80.90795	83.8491	81.543	81.1481	83.9436
Genome_files/Sinorhizobium/Ensifer_sp_Root1298	98.51725	98.60255	91.189	87.63255	83.7176	83.91905	90.5748	98.7924	80.96385	81.4679	81.43325	81.516	81.40845	81.4428	81.47825	81.8975	83.90775	81.50275	87.1652	81.35	81.10265	83.624	87.61135	81.84325	87.38145	87.3762	87.34775	83.9986	84.05275	87.39225	84.0152	81.1164	83.8906	81.14795	83.55455	98.6652	83.6483	83.6074	100	99.9949	83.6297	83.6159	83.66115	87.65005	83.59805	98.6901	98.62095	99.99275	99.98155	81.25505	81.06445	81.40205	98.5623	92.76535	81.70475	81.66025	81.6786	81.8234	81.8288	81.0173	81.9375	81.8911	82.02375	81.91405	81.8756	81.9171	81.8402	81.8044	81.9004	82.0085	81.88435	81.77375	81.9358	81.59895	80.1863	80.19435	80.1952	80.24675	80.2002	80.2276	80.2001	80.23945	80.2036	80.2297	80.19435	80.2262	80.235	80.21045	80.21455	80.02475	80.19885	80.2074	80.2286	80.21085	81.1824	81.18345	81.17845	81.1312	81.1344	81.06205	81.1197	80.96265	81.1464	81.12765	81.17075	81.1314	81.17265	81.1918	81.13615	81.2065	81.20545	81.27715	81.162	81.1948	81.15245	81.06995	81.18435	81.17065	81.12305	81.22195	81.1886	81.20235	81.1554	81.21815	81.27445	81.2283	81.22795	81.1083	81.2284	81.09535	81.1923	81.213	81.16615	81.20635	81.17115	81.1931	81.16545	81.22205	81.15875	81.2265	81.18885	81.20255	80.22745	82.2352	83.8109	81.5194	81.8645	81.8157	87.55555	87.55555	98.6426	98.70455	81.0551	87.4938	81.83015	81.3904	87.6134
